#============================================================================
# Opacities computed by OpTool        <a^n>=  9.9572E-1  1.9431E+0  7.9257E+0
# Method:   DHS  fmax=  0.000
# Parameters:
#   amin [um]=      0.500 amax [um]=   1000.000  na  =   50    apow=   3.0    
#   lmin [um]=      0.100 lmax [um]=   1000.000  nlam=  300    nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax=  0.0    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.500  7.87  ./static/opticalconstants/lnk/fe-cryst.lnk
#  core    0.500  2.26  ./static/opticalconstants/lnk/c-crsty.lnk
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  3.51  mixture of  2 materials
#----------------------------------------------------------------------------
# Command: optool ./static/opticalconstants/lnk/fe-cryst.lnk 0.5 7.87 \
#   ./static/opticalconstants/lnk/c-crsty.lnk 0.5 2.26 -dhs 0.5 -a 0.5 \
#   1000.0 3.0 -l 0.1 1000.0 -fmax 0
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
         300
   8.705612E+00   1.291339E+01   2.135282E+01   6.191392E-01
   8.977952E+00   1.271436E+01   2.126092E+01   6.185968E-01
   9.258810E+00   1.262904E+01   2.109683E+01   6.173428E-01
   9.548455E+00   1.269718E+01   2.102548E+01   6.177174E-01
   9.847161E+00   1.274967E+01   2.103277E+01   6.190305E-01
   1.015521E+01   1.262127E+01   2.093827E+01   6.202941E-01
   1.047290E+01   1.253721E+01   2.073411E+01   6.203164E-01
   1.080052E+01   1.260769E+01   2.058364E+01   6.216977E-01
   1.113840E+01   1.272114E+01   2.051206E+01   6.260222E-01
   1.148684E+01   1.303291E+01   1.991396E+01   6.486279E-01
   1.184619E+01   1.260097E+01   2.028261E+01   6.256799E-01
   1.221677E+01   1.265270E+01   2.004110E+01   6.291763E-01
   1.259895E+01   1.275165E+01   1.990215E+01   6.328463E-01
   1.299309E+01   1.279722E+01   1.977672E+01   6.362807E-01
   1.339955E+01   1.279826E+01   1.959686E+01   6.390849E-01
   1.381873E+01   1.284175E+01   1.939194E+01   6.421012E-01
   1.425103E+01   1.290625E+01   1.922371E+01   6.454305E-01
   1.469684E+01   1.295861E+01   1.907254E+01   6.487050E-01
   1.515661E+01   1.299489E+01   1.890472E+01   6.518451E-01
   1.563075E+01   1.303358E+01   1.872463E+01   6.548181E-01
   1.611973E+01   1.307671E+01   1.855420E+01   6.577240E-01
   1.662401E+01   1.311648E+01   1.839913E+01   6.604073E-01
   1.714406E+01   1.315333E+01   1.824559E+01   6.629385E-01
   1.768038E+01   1.318435E+01   1.809132E+01   6.652079E-01
   1.823348E+01   1.321025E+01   1.794294E+01   6.671488E-01
   1.880388E+01   1.323416E+01   1.780413E+01   6.687802E-01
   1.939213E+01   1.325522E+01   1.767369E+01   6.701358E-01
   1.999877E+01   1.327170E+01   1.754995E+01   6.711056E-01
   2.062440E+01   1.328188E+01   1.743513E+01   6.716356E-01
   2.126959E+01   1.328862E+01   1.732936E+01   6.718016E-01
   2.193497E+01   1.328755E+01   1.723792E+01   6.713680E-01
   2.262117E+01   1.327934E+01   1.715970E+01   6.704133E-01
   2.332883E+01   1.326522E+01   1.709385E+01   6.689508E-01
   2.405863E+01   1.324254E+01   1.704192E+01   6.669443E-01
   2.481126E+01   1.321058E+01   1.700552E+01   6.643374E-01
   2.558744E+01   1.316822E+01   1.698446E+01   6.611610E-01
   2.638789E+01   1.311454E+01   1.697884E+01   6.574537E-01
   2.721339E+01   1.304903E+01   1.698773E+01   6.532188E-01
   2.806471E+01   1.297020E+01   1.701189E+01   6.484393E-01
   2.894266E+01   1.287789E+01   1.704797E+01   6.432422E-01
   2.984808E+01   1.277160E+01   1.709587E+01   6.376447E-01
   3.078182E+01   1.265231E+01   1.715281E+01   6.317886E-01
   3.174477E+01   1.252025E+01   1.721743E+01   6.256779E-01
   3.273785E+01   1.237603E+01   1.728684E+01   6.194036E-01
   3.376199E+01   1.221879E+01   1.736076E+01   6.129539E-01
   3.481818E+01   1.205113E+01   1.743532E+01   6.064718E-01
   3.590740E+01   1.187475E+01   1.750941E+01   6.000305E-01
   3.703070E+01   1.169273E+01   1.757948E+01   5.937008E-01
   3.818913E+01   1.150315E+01   1.764818E+01   5.873787E-01
   3.938381E+01   1.130885E+01   1.771180E+01   5.811661E-01
   4.061586E+01   1.111234E+01   1.776843E+01   5.751402E-01
   4.188645E+01   1.091191E+01   1.782191E+01   5.692081E-01
